Year,ZIP,Avg Fire Risk Score,Avg PPC,CAT Cov A Fire -  Incurred Losses,CAT Cov A Fire -  Number of Claims,CAT Cov A Smoke -  Incurred Losses,CAT Cov A Smoke -  Number of Claims,CAT Cov C Fire -  Incurred Losses,CAT Cov C Fire -  Number of Claims,CAT Cov C Smoke -  Incurred Losses,CAT Cov C Smoke -  Number of Claims,Cov A Amount Weighted Avg,Cov C Amount Weighted Avg,Earned Exposure,Earned Premium,Non-CAT Cov A Fire -  Incurred Losses,Non-CAT Cov A Fire -  Number of Claims,Non-CAT Cov A Smoke -  Incurred Losses,Non-CAT Cov A Smoke -  Number of Claims,Non-CAT Cov C Fire -  Incurred Losses,Non-CAT Cov C Fire -  Number of Claims,Non-CAT Cov C Smoke -  Incurred Losses,Non-CAT Cov C Smoke -  Number of Claims,Number of High Fire Risk Exposure,Number of Low Fire Risk Exposure,Number of Moderate Fire Risk Exposure,Number of Negligible Fire Risk Exposure,Number of Very High Fire Risk Exposure,Category_CO,Category_DO,Category_DT,Category_HO,Category_MH,Category_RT,OBJECTID,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,COMPLEX_NA,FIRE_NUM,COMPLEX_ID,DECADES,Shape__Are,Shape__Len,latitude,longitude,Alarm_Date2,year_month,AGENCY_ID,FIRE_NAME_ID,avg_tmax_c,avg_tmin_c,tot_prcp_mm,station,total_population,median_income,total_housing_units,average_household_size,educational_attainment_bachelor_or_higher,poverty_status,housing_occupancy_number,housing_value,year_structure_built,housing_vacancy_number,median_monthly_housing_costs,owner_occupied_housing_units,renter_occupied_housing_units
2021,92307,1.0,,0,0,0,0,0,0,0,0,81247.05,50683.15,45.0,23653,0,0,0,0,0,0,0,0,0,33,6,6,0,True,False,False,False,False,False,910.0,BLM,CDD,FLATS,00013234,9/5/21,9/5/21,2.0,6.0,1.0,38.58012,{6BE07A07-4684-4EB5-B460-4210DDD3F8DF},,,,2020.0,230966.1523,2310.4780099387585,34.597122852373445,-117.0982859,2021-09-05,2021-09,6.0,687.0,32.946666666666665,18.073333333333338,2.8,72286.0,40666.0,74715.0,13832.0,3.04,3218.0,5690.0,13832.0,396900.0,13832.0,519.0,1478.0,9349.0,3964.0
2021,92308,0.48,,0,0,0,0,0,0,0,0,48440.43,34209.58,56.0,24063,0,0,0,0,0,0,0,0,0,27,0,29,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42402.0,63484.0,14995.0,3.0,2665.0,8007.0,14995.0,360800.0,14995.0,967.0,1415.0,9972.0,4056.0
2021,92309,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.0,,263.0,2.43,0.0,106.0,263.0,115100.0,263.0,61.0,804.0,59.0,143.0
2021,92310,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8791.0,66964.0,3100.0,2.62,936.0,863.0,3100.0,,3100.0,272.0,1574.0,39.0,2789.0
2021,92311,0.48,,0,0,0,0,0,0,0,0,76030.88,9381.27,2.0,248,0,0,0,0,0,0,0,0,0,1,0,1,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33982.0,59338.0,13707.0,2.74,1549.0,7187.0,13707.0,217500.0,13707.0,1428.0,1006.0,6063.0,6216.0
2021,92313,0.56,,0,0,0,0,0,0,0,0,63799.15,44311.44,93.0,48603,0,0,0,0,0,0,0,0,0,44,4,45,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13069.0,83668.0,4883.0,2.83,1595.0,917.0,4883.0,465800.0,4883.0,340.0,1726.0,2769.0,1774.0
2021,92314,3.0,,0,0,0,0,0,0,0,0,18780.0,62600.0,1.0,324,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10410.0,79191.0,9425.0,2.38,1262.0,1304.0,9425.0,412800.0,9425.0,5060.0,1557.0,3218.0,1147.0
2021,92315,2.02,,0,0,0,0,0,0,0,0,63633.35,42820.61,207.0,109353,0,0,0,0,0,0,0,0,94,57,35,19,2,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5215.0,79293.0,9861.0,2.23,857.0,471.0,9861.0,538200.0,9861.0,7540.0,1366.0,1589.0,732.0
2021,92316,1.0,,0,0,0,0,0,0,0,0,1200.0,2300.0,1.0,130,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31909.0,82117.0,8349.0,3.96,1451.0,4253.0,8349.0,448200.0,8349.0,338.0,1467.0,5538.0,2473.0
2021,92317,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.0,50625.0,1056.0,2.03,174.0,0.0,1056.0,548700.0,1056.0,708.0,1032.0,280.0,68.0
2021,92318,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,92320,1.83,,0,0,0,0,0,0,0,0,49377.77,31413.48,18.0,8024,0,0,0,0,0,0,0,0,6,4,3,4,1,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10680.0,90313.0,4156.0,2.74,1716.0,717.0,4156.0,423300.0,4156.0,279.0,1951.0,3575.0,302.0
2021,92321,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.0,50893.0,1195.0,2.23,67.0,204.0,1195.0,480000.0,1195.0,824.0,1698.0,312.0,59.0
2021,92322,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.0,,676.0,2.27,105.0,54.0,676.0,615000.0,676.0,410.0,1583.0,244.0,22.0
2021,92323,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,92324,0.87,,0,0,0,0,0,0,0,0,50059.85,21889.22,191.0,79439,0,0,0,0,0,0,0,0,6,138,4,42,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57049.0,69419.0,19150.0,3.11,3964.0,8469.0,19150.0,413100.0,19150.0,940.0,1551.0,9806.0,8404.0
2021,92325,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9689.0,79254.0,6692.0,2.59,1283.0,1193.0,6692.0,358300.0,6692.0,2960.0,1619.0,2712.0,1020.0
2021,92326,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,92327,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.0,,457.0,1.87,15.0,366.0,457.0,,457.0,79.0,636.0,133.0,245.0
2021,92328,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.0,91198.0,501.0,1.63,217.0,166.0,501.0,78400.0,501.0,96.0,727.0,89.0,316.0
2021,92329,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,92332,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,703.0,NPS,MNP,HART,00012953,8/31/21,9/4/21,1.0,1.0,1.0,6.53971,,,,,2020.0,39732.16406,1483.513305106037,35.20764296505318,-115.2306505,2021-08-31,2021-08,5.0,367.0,39.50645161290323,25.38064516129032,0.0,69015.0,106.0,,73.0,2.35,0.0,12.0,73.0,375000.0,73.0,47.0,520.0,26.0,0.0
2021,92333,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.0,78333.0,1096.0,1.92,92.0,18.0,1096.0,400000.0,1096.0,890.0,1731.0,128.0,78.0
2021,92334,0.74,,0,0,0,0,0,0,0,0,107448.98,17306.12,1.0,966,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,92335,0.67,,0,0,0,0,0,0,0,0,48521.52,16883.44,243.0,90920,0,0,0,0,0,0,0,0,0,152,6,85,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95295.0,75198.0,25861.0,3.79,4836.0,15610.0,25861.0,433600.0,25861.0,791.0,1607.0,11948.0,13122.0
2021,92336,0.75,,0,0,0,0,0,0,0,0,80319.87,46641.42,354.0,177715,0,0,0,0,0,0,0,0,1,252,2,98,2,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103393.0,121989.0,28489.0,3.65,12675.0,7647.0,28489.0,604600.0,28489.0,264.0,2439.0,22981.0,5244.0
2021,92337,0.5,,0,0,0,0,0,0,0,0,43957.86,19544.42,4.0,1546,0,0,0,0,0,0,0,0,0,2,0,2,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36944.0,104936.0,9730.0,3.88,3209.0,2590.0,9730.0,519400.0,9730.0,236.0,2149.0,7129.0,2365.0
2021,92338,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2021,92339,3.0,,0,0,0,0,0,0,0,0,55000.0,25000.0,1.0,181,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1277.0,86492.0,825.0,2.38,166.0,114.0,825.0,503200.0,825.0,289.0,1787.0,407.0,129.0
2021,92340,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,92341,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0,67188.0,973.0,2.25,23.0,21.0,973.0,368300.0,973.0,840.0,1584.0,116.0,17.0
2021,92342,0.68,,0,0,0,0,0,0,0,0,60832.56,38063.27,97.0,47929,0,0,0,0,0,0,0,0,0,64,1,32,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6677.0,110586.0,3118.0,2.59,601.0,436.0,3118.0,339700.0,3118.0,573.0,1438.0,2218.0,327.0
2021,92344,1.0,,0,0,0,0,0,0,0,0,1171.06,2256.59,1.0,151,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,601.0,LRA,BDU,FARMINGTON,00007748,6/9/21,6/11/21,14.0,2.0,1.0,248.6175,,,,,2020.0,1481024.242,9309.880252737525,34.38838892469567,-117.4198016,2021-06-09,2021-06,1.0,510.0,33.03666666666667,13.823333333333332,1.5,72286.0,20671.0,99909.0,6329.0,3.48,1749.0,1999.0,6329.0,454100.0,6329.0,387.0,1915.0,4680.0,1262.0
2021,92345,1.51,,0,0,0,0,0,0,0,0,202822.06,48137.16,2.0,1478,0,0,0,0,0,0,0,0,0,1,1,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87906.0,65949.0,27247.0,3.36,3920.0,16128.0,27247.0,359700.0,27247.0,1161.0,1478.0,16940.0,9146.0
2021,92346,0.83,,0,0,0,0,0,0,0,0,47712.24,19952.35,226.0,92293,0,0,0,0,0,0,0,0,5,167,2,51,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56956.0,84818.0,18075.0,3.23,5503.0,6994.0,18075.0,461500.0,18075.0,565.0,1730.0,11808.0,5702.0
2021,92347,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.0,45733.0,373.0,2.45,34.0,233.0,373.0,,373.0,116.0,608.0,162.0,95.0
2021,92349,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,92350,0.0,,0,0,0,0,0,0,0,0,50000.0,10000.0,1.0,312,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.0,,13.0,1.85,130.0,24.0,13.0,,13.0,0.0,,0.0,13.0
2021,92352,2.11,,0,0,0,0,0,0,0,0,100582.24,59150.2,113.0,77404,0,0,0,0,0,0,0,0,34,24,2,26,27,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6496.0,106575.0,7515.0,2.57,1091.0,648.0,7515.0,627400.0,7515.0,4998.0,2208.0,2174.0,343.0
2021,92354,0.8,,0,0,0,0,0,0,0,0,63194.68,35781.38,147.0,68662,0,0,0,0,0,0,0,0,5,96,3,43,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23076.0,86063.0,8975.0,2.72,4294.0,2938.0,8975.0,539100.0,8975.0,776.0,1751.0,3490.0,4709.0
2021,92356,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6665.0,46625.0,3053.0,2.72,456.0,2403.0,3053.0,239100.0,3053.0,649.0,1055.0,1617.0,787.0
2021,92357,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,92358,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,652.0,CDF,BDU,SOUTH,00012298,8/25/21,9/2/21,14.0,3.0,1.0,810.9695,,,,,2020.0,4808983.957,16562.19847276534,34.194949738306406,-117.4479272,2021-08-25,2021-08,0.0,102.0,34.53548387096774,18.070967741935487,0.0,72286.0,712.0,92772.0,376.0,2.24,63.0,34.0,376.0,513800.0,376.0,75.0,1639.0,274.0,27.0
2021,92359,0.6,,0,0,0,0,0,0,0,0,50206.1,21628.96,66.0,30562,0,0,0,0,0,0,0,0,0,34,1,30,1,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9394.0,74408.0,3483.0,2.79,1216.0,965.0,3483.0,411100.0,3483.0,153.0,1383.0,2207.0,1123.0
2021,92363,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5392.0,40226.0,3867.0,2.33,282.0,1518.0,3867.0,138900.0,3867.0,1548.0,747.0,1303.0,1016.0
2021,92364,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,22.0,,0.0,8.0,22.0,,22.0,7.0,,0.0,15.0
2021,92365,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2514.0,61944.0,1240.0,2.61,89.0,537.0,1240.0,161200.0,1240.0,304.0,782.0,739.0,197.0
2021,92366,0.0,,0,0,0,0,0,0,0,0,11000.0,6000.0,1.0,124,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,92368,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.0,75000.0,350.0,3.26,43.0,157.0,350.0,313700.0,350.0,66.0,1090.0,165.0,119.0
2021,92371,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21678.0,78761.0,6683.0,3.43,1080.0,3124.0,6683.0,351700.0,6683.0,405.0,1551.0,4948.0,1330.0
2021,92372,1.0,,0,0,0,0,0,0,0,0,3150.0,10500.0,1.0,148,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4854.0,63665.0,1924.0,2.8,354.0,919.0,1924.0,418700.0,1924.0,195.0,1866.0,1387.0,342.0
2021,92373,0.78,,0,0,0,0,0,0,0,0,55413.21,37364.4,327.0,150730,25777,1,0,0,17750,1,0,0,6,224,6,91,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34816.0,99354.0,14501.0,2.53,6241.0,2166.0,14501.0,713200.0,14501.0,1117.0,2047.0,6966.0,6418.0
2021,92374,0.69,,0,0,0,0,0,0,0,0,71034.81,47298.83,132.0,67354,0,0,0,0,0,0,0,0,2,82,2,46,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44287.0,96237.0,15038.0,2.94,4595.0,3894.0,15038.0,494000.0,15038.0,595.0,1982.0,8373.0,6070.0
2021,92375,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,92376,0.48,,0,0,0,0,0,0,0,0,76151.81,32255.81,106.0,47612,0,0,0,0,0,0,0,0,0,46,2,58,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84161.0,76914.0,22716.0,3.83,4089.0,12082.0,22716.0,433100.0,22716.0,897.0,1634.0,13084.0,8735.0
2021,92377,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21685.0,111088.0,5633.0,3.93,2256.0,2248.0,5633.0,553800.0,5633.0,136.0,2130.0,4758.0,739.0
2021,92378,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.0,70515.0,336.0,2.25,98.0,33.0,336.0,350000.0,336.0,139.0,1232.0,158.0,39.0
2021,92381,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,92382,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5301.0,85208.0,4006.0,2.46,837.0,709.0,4006.0,373700.0,4006.0,1847.0,1676.0,1576.0,583.0
2021,92384,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,19.0,1.8,0.0,0.0,19.0,,19.0,9.0,,0.0,10.0
2021,92385,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.0,72778.0,236.0,1.63,70.0,33.0,236.0,388300.0,236.0,122.0,1760.0,99.0,15.0
2021,92386,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2037.0,46490.0,3101.0,2.25,513.0,584.0,3101.0,447200.0,3101.0,2195.0,1234.0,548.0,358.0
2021,92389,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,925.0,BLM,CDD,WILLOW,00006676,4/17/21,4/29/21,14.0,7.0,1.0,31.76766,{4E974CB6-C9E7-49F6-84B4-0887060B2E4E},,,,2020.0,195872.3516,4721.147444,35.80504978172113,-116.1850559,2021-04-17,2021-04,6.0,127.0,26.83,11.37,0.0,74611.0,169.0,26731.0,179.0,1.72,12.0,55.0,179.0,,179.0,81.0,175.0,86.0,12.0
2021,92391,3.25,,0,0,0,0,0,0,0,0,98555.18,43433.71,9.0,5866,0,0,0,0,0,0,0,0,4,0,0,1,5,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2192.0,70987.0,1546.0,2.26,155.0,416.0,1546.0,313100.0,1546.0,591.0,1267.0,682.0,273.0
2021,92392,0.83,,0,0,0,0,0,0,0,0,6993.31,10632.76,5.0,778,0,0,0,0,0,0,0,0,0,4,0,1,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64352.0,81652.0,18077.0,3.75,3334.0,11073.0,18077.0,365800.0,18077.0,973.0,1769.0,11380.0,5724.0
2021,92393,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,92394,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39230.0,75430.0,10217.0,3.58,1964.0,6280.0,10217.0,340200.0,10217.0,361.0,1669.0,6265.0,3591.0
2021,92395,0.48,,0,0,0,0,0,0,0,0,56351.45,22398.27,77.0,34557,17603,1,0,0,2829,1,0,0,0,33,2,42,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49323.0,57407.0,16394.0,3.14,2719.0,10633.0,16394.0,335900.0,16394.0,811.0,1448.0,8231.0,7352.0
2021,92397,3.0,,0,0,0,0,0,0,0,0,150000.0,50000.0,1.0,819,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5699.0,86370.0,3155.0,2.18,962.0,503.0,3155.0,457400.0,3155.0,536.0,1562.0,2083.0,536.0
2021,92398,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1657.0,56664.0,705.0,2.52,61.0,175.0,705.0,185500.0,705.0,50.0,627.0,340.0,315.0
2021,92399,0.79,,0,0,0,0,0,0,0,0,92736.17,34189.38,22.0,11983,0,0,0,0,0,0,0,0,0,15,1,6,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55029.0,94718.0,19382.0,2.98,5415.0,4813.0,19382.0,472400.0,19382.0,1108.0,1757.0,13255.0,5019.0
2021,92401,0.54,,0,0,0,0,0,0,0,0,43860.84,10135.92,25.0,9070,0,0,0,0,0,0,0,0,0,13,0,11,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2283.0,42898.0,745.0,3.04,153.0,658.0,745.0,348400.0,745.0,11.0,1180.0,109.0,625.0
2021,92403,0.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,92404,0.62,,0,0,0,0,0,0,0,0,48104.62,31538.48,184.0,75152,41000,2,0,0,80626,2,0,0,3,102,0,78,0,True,False,False,False,False,False,864.0,USF,BDF,PEAK,00010128,6/28/21,6/29/21,9.0,7.0,1.0,26.09075,BF84C9EC-B0F3-4BAC-82A0-179C44DCE7A8,,,,2020.0,154748.6836,2729.925039271905,34.20390490219076,-117.2825667,2021-06-28,2021-06,4.0,182.0,33.03666666666667,13.823333333333332,1.5,72286.0,63067.0,66173.0,19403.0,3.32,2701.0,11567.0,19403.0,383700.0,19403.0,701.0,1487.0,9205.0,9497.0
2021,92404,0.62,,0,0,0,0,0,0,0,0,48104.62,31538.48,184.0,75152,41000,2,0,0,80626,2,0,0,3,102,0,78,0,True,False,False,False,False,False,871.0,USF,BDF,CLOUD,00009443,6/13/21,6/13/21,9.0,6.0,1.0,16.93808,,,,,2020.0,100420.7461,2241.213226404508,34.186199234884896,-117.2797677,2021-06-13,2021-06,4.0,695.0,33.03666666666667,13.823333333333332,1.5,72286.0,63067.0,66173.0,19403.0,3.32,2701.0,11567.0,19403.0,383700.0,19403.0,701.0,1487.0,9205.0,9497.0
2021,92404,0.62,,0,0,0,0,0,0,0,0,48104.62,31538.48,184.0,75152,41000,2,0,0,80626,2,0,0,3,102,0,78,0,True,False,False,False,False,False,883.0,USF,BDF,COLDWATER,00012131,8/10/21,8/11/21,9.0,7.0,1.0,25.10539,,,,,2020.0,148820.2383,1980.5126770553989,34.179884146947074,-117.2732839,2021-08-10,2021-08,4.0,701.0,34.53548387096774,18.070967741935487,0.0,72286.0,63067.0,66173.0,19403.0,3.32,2701.0,11567.0,19403.0,383700.0,19403.0,701.0,1487.0,9205.0,9497.0
